Subject,Session,Trial,Trigger,Vividness
s018,session_2,2,21,5
s018,session_2,3,24,5
s018,session_2,4,29,5
s018,session_2,5,42,5
s018,session_2,6,21,5
s018,session_2,7,37,5
s018,session_2,8,34,4
s018,session_2,9,23,2
s018,session_2,10,23,5
s018,session_2,11,22,5
s018,session_2,12,45,5
s018,session_2,13,23,5
s018,session_2,14,21,5
s018,session_2,15,25,5
s018,session_2,16,33,5
s018,session_2,17,23,2
s018,session_2,18,32,3
s018,session_2,19,22,5
s018,session_2,20,38,5
s018,session_2,21,32,5
s018,session_2,22,29,5
s018,session_2,23,29,5
s018,session_2,24,36,5
s018,session_2,25,35,3
s018,session_2,26,24,5
s018,session_2,27,26,5
s018,session_2,28,22,5
s018,session_2,29,31,5
s018,session_2,30,41,5
s018,session_2,31,44,5
s018,session_2,32,26,4
s018,session_2,33,40,5
s018,session_2,34,39,5
s018,session_2,35,27,5
s018,session_2,36,35,5
s018,session_2,37,43,5
s018,session_2,38,30,5
s018,session_2,39,30,5
s018,session_2,40,33,5
s018,session_2,41,46,5
s018,session_2,42,22,5
s018,session_2,43,28,5
s018,session_2,44,32,4
s018,session_2,45,34,5
s018,session_2,46,31,5
s018,session_2,47,40,5
s018,session_2,48,28,5
s018,session_2,49,27,5
s018,session_2,50,46,5
s018,session_2,51,30,5
s018,session_2,52,27,5
s018,session_2,53,39,5
s018,session_2,54,35,5
s018,session_2,55,43,5
s018,session_2,56,32,3
s018,session_2,57,31,5
s018,session_2,58,21,5
s018,session_2,59,21,5
s018,session_2,60,28,5
s018,session_2,61,21,5
s018,session_2,62,32,5
s018,session_2,63,41,5
s018,session_2,64,29,5
s018,session_2,65,42,5
s018,session_2,66,23,5
s018,session_2,67,22,5
s018,session_2,68,26,5
s018,session_2,69,23,5
s018,session_2,70,23,1
s018,session_2,71,25,5
s018,session_2,72,34,5
s018,session_2,73,45,5
s018,session_2,74,30,5
s018,session_2,75,25,5
s018,session_2,76,23,5
s018,session_2,77,26,5
s018,session_2,78,29,5
s018,session_2,79,27,5
s018,session_2,80,43,5
s018,session_2,81,44,5
s018,session_2,82,23,5
s018,session_2,83,37,5
s018,session_2,84,38,5
s018,session_2,85,22,5
s018,session_2,86,35,3
s018,session_2,87,22,5
s018,session_2,88,25,5
s018,session_2,89,28,5
s018,session_2,90,33,5
s018,session_2,91,26,5
s018,session_2,92,23,5
s018,session_2,93,24,5
s018,session_2,94,36,5
s018,session_2,95,34,5
s018,session_2,96,47,5
s018,session_2,97,23,5
s018,session_2,98,24,5
s018,session_2,99,27,5
s018,session_2,100,40,5
s018,session_2,101,31,5
s018,session_2,102,33,3
s018,session_2,103,37,5
s018,session_2,104,27,5
s018,session_2,105,46,5
s018,session_2,106,24,5
s018,session_2,107,47,5
s018,session_2,108,24,5
s018,session_2,109,33,5
s018,session_2,110,30,5
s018,session_2,111,41,5
s018,session_2,112,39,5
s018,session_2,113,30,5
s018,session_2,114,42,5
s018,session_2,115,23,5
s018,session_2,116,32,1
s018,session_2,117,22,5
s018,session_2,118,23,5
s018,session_2,119,31,5
s018,session_2,120,31,5
s018,session_2,121,21,5
s018,session_2,122,23,5
s018,session_2,123,38,5
s018,session_2,124,22,5
s018,session_2,125,35,5
s018,session_2,126,25,5
s018,session_2,127,23,5
s018,session_2,128,29,5
s018,session_2,129,21,5
s018,session_2,130,35,4
s018,session_2,131,28,5
s018,session_2,132,21,5
s018,session_2,133,28,5
s018,session_2,134,34,5
s018,session_2,135,45,5
s018,session_2,136,42,5
s018,session_2,137,34,5
s018,session_2,138,22,5
s018,session_2,139,33,5
s018,session_2,140,40,5
s018,session_2,141,25,5
s018,session_2,142,30,5
s018,session_2,143,24,5
s018,session_2,144,26,5
s018,session_2,145,38,5
s018,session_2,146,23,5
s018,session_2,147,30,5
s018,session_2,148,44,5
s018,session_2,149,32,5
s018,session_2,150,31,2
s018,session_2,151,34,4
s018,session_2,152,31,5
s018,session_2,153,22,5
s018,session_2,154,43,5
s018,session_2,155,25,5
s018,session_2,156,28,5
s018,session_2,157,39,4
s018,session_2,158,27,5
s018,session_2,159,23,4
s018,session_2,160,22,5
s018,session_2,161,23,5
s018,session_2,162,27,5
s018,session_2,163,29,5
s018,session_2,164,33,4
s018,session_2,165,23,5
s018,session_2,166,28,5
s018,session_2,167,23,5
s018,session_2,168,36,5
s018,session_2,169,35,3
s018,session_2,170,33,5
s018,session_2,171,37,5
s018,session_2,172,23,5
s018,session_2,173,46,5
s018,session_2,174,21,5
s018,session_2,175,41,5
s018,session_2,176,21,5
s018,session_2,177,45,5
s018,session_2,178,47,5
s018,session_2,179,21,5
s018,session_2,180,32,5
s018,session_2,181,36,4
s018,session_2,182,23,5
s018,session_2,183,26,4
s018,session_2,184,35,5
s018,session_2,185,29,5
s018,session_2,186,34,4
s018,session_2,187,24,5
s018,session_2,188,44,5
s018,session_2,189,47,5
s018,session_2,190,23,5
s018,session_2,191,23,2
s018,session_2,192,26,5
s019,session_1,1,33,4
s019,session_1,2,35,3
s019,session_1,3,38,4
s019,session_1,4,30,4
s019,session_1,5,46,5
s019,session_1,6,32,3
s019,session_1,7,26,4
s019,session_1,8,47,3
s019,session_1,9,23,5
s019,session_1,10,24,5
s019,session_1,11,24,3
s019,session_1,12,24,4
s019,session_1,13,44,5
s019,session_1,14,23,3
s019,session_1,15,32,4
s019,session_1,16,27,3
s019,session_1,17,23,3
s019,session_1,18,27,3
s019,session_1,19,21,3
s019,session_1,20,23,4
s019,session_1,21,29,5
s019,session_1,22,34,4
s019,session_1,23,37,5
s019,session_1,24,28,5
s019,session_1,25,21,4
s019,session_1,26,23,4
s019,session_1,27,28,3
s019,session_1,28,25,4
s019,session_1,29,40,4
s019,session_1,30,23,3
s019,session_1,31,22,4
s019,session_1,32,45,4
s019,session_1,33,37,3
s019,session_1,34,30,3
s019,session_1,35,21,4
s019,session_1,36,22,3
s019,session_1,37,34,4
s019,session_1,38,31,3
s019,session_1,39,26,3
s019,session_1,40,34,4
s019,session_1,41,42,3
s019,session_1,42,29,4
s019,session_1,43,41,3
s019,session_1,44,23,4
s019,session_1,45,33,3
s019,session_1,46,36,4
s019,session_1,47,22,3
s019,session_1,48,31,4
s019,session_1,49,35,3
s019,session_1,50,38,4
s019,session_1,51,42,4
s019,session_1,52,28,4
s019,session_1,53,30,4
s019,session_1,54,23,4
s019,session_1,55,32,4
s019,session_1,56,27,5
s019,session_1,57,32,3
s019,session_1,58,44,3
s019,session_1,59,22,5
s019,session_1,60,23,3
s019,session_1,61,46,4
s019,session_1,62,26,4
s019,session_1,63,35,3
s019,session_1,64,23,3
s019,session_1,65,30,3
s019,session_1,66,38,4
s019,session_1,67,26,4
s019,session_1,68,25,3
s019,session_1,69,47,4
s019,session_1,70,36,3
s019,session_1,71,32,3
s019,session_1,72,45,3
s019,session_1,73,24,5
s019,session_1,74,27,4
s019,session_1,75,21,5
s019,session_1,76,40,4
s019,session_1,77,21,4
s019,session_1,78,34,3
s019,session_1,79,23,3
s019,session_1,80,22,4
s019,session_1,81,21,5
s019,session_1,82,24,4
s019,session_1,83,23,3
s019,session_1,84,25,4
s019,session_1,85,33,3
s019,session_1,86,21,4
s019,session_1,87,34,3
s019,session_1,88,35,5
s019,session_1,89,23,4
s019,session_1,90,37,3
s019,session_1,91,41,4
s019,session_1,92,31,3
s019,session_1,93,22,4
s019,session_1,94,31,3
s019,session_1,95,43,3
s019,session_1,96,28,5
s019,session_1,97,39,4
s019,session_1,98,33,4
s019,session_1,99,23,4
s019,session_1,100,35,4
s019,session_1,101,29,5
s019,session_1,102,29,4
s019,session_1,103,29,4
s019,session_1,104,22,4
s019,session_1,105,28,3
s019,session_1,106,23,3
s019,session_1,107,30,4
s019,session_1,108,45,3
s019,session_1,109,30,3
s019,session_1,110,24,3
s019,session_1,111,22,3
s019,session_1,112,39,3
s019,session_1,113,31,4
s019,session_1,114,25,2
s019,session_1,115,23,5
s019,session_1,116,34,5
s019,session_1,117,44,4
s019,session_1,118,36,4
s019,session_1,119,27,3
s019,session_1,120,47,4
s019,session_1,121,27,4
s019,session_1,122,35,5
s019,session_1,123,42,3
s019,session_1,124,26,3
s019,session_1,125,23,3
s019,session_1,126,41,3
s019,session_1,127,28,4
s019,session_1,128,25,3
s019,session_1,129,22,4
s019,session_1,130,31,3
s019,session_1,131,40,3
s019,session_1,132,33,4
s019,session_1,133,32,3
s019,session_1,134,26,4
s019,session_1,135,43,4
s019,session_1,136,24,3
s019,session_1,137,33,5
s019,session_1,138,21,4
s019,session_1,139,30,4
s019,session_1,140,31,3
s019,session_1,141,39,4
s019,session_1,142,40,4
s019,session_1,143,36,3
s019,session_1,144,30,3
s019,session_1,145,23,3
s019,session_1,146,21,3
s019,session_1,147,23,4
s019,session_1,148,29,5
s019,session_1,149,41,4
s019,session_1,150,23,3
s019,session_1,151,32,4
s019,session_1,152,47,4
s019,session_1,153,27,3
s019,session_1,154,27,4
s019,session_1,155,35,4
s019,session_1,156,28,4
s019,session_1,157,35,4
s019,session_1,158,34,3
s019,session_1,159,21,5
s019,session_1,160,23,3
s019,session_1,161,26,4
s019,session_1,162,37,4
s019,session_1,163,22,3
s019,session_1,164,24,3
s019,session_1,165,29,4
s019,session_1,166,33,4
s019,session_1,167,32,3
s019,session_1,168,28,4
s019,session_1,169,25,3
s019,session_1,170,46,2
s019,session_1,171,29,3
s019,session_1,172,43,3
s019,session_1,173,25,4
s019,session_1,174,31,3
s019,session_1,175,38,4
s019,session_1,176,23,3
s019,session_1,177,23,4
s019,session_1,178,45,5
s019,session_1,179,26,4
s019,session_1,180,22,5
s019,session_1,181,23,4
s019,session_1,182,42,4
s019,session_1,183,44,4
s019,session_1,184,21,4
s019,session_1,185,46,5
s019,session_1,186,22,4
s019,session_1,187,33,4
s019,session_1,188,34,3
s019,session_1,189,39,3
s019,session_1,190,43,3
s019,session_1,191,25,3
s019,session_1,192,21,3
s019,session_2,1,44,4
s019,session_2,2,22,4
s019,session_2,3,21,4
s019,session_2,4,46,4
s019,session_2,5,31,4
s019,session_2,6,28,3
s019,session_2,7,23,4
s019,session_2,8,30,3
s019,session_2,9,45,4
s019,session_2,10,23,4
s019,session_2,11,45,2
s019,session_2,12,24,3
s019,session_2,13,28,4
s019,session_2,14,47,4
s019,session_2,15,23,3
s019,session_2,16,21,4
s019,session_2,17,35,4
s019,session_2,18,26,3
s019,session_2,19,37,4
s019,session_2,20,22,4
s019,session_2,21,22,4
s019,session_2,22,40,3
s019,session_2,23,23,3
s019,session_2,24,34,4
s019,session_2,25,30,3
s019,session_2,26,32,4
s019,session_2,27,40,4
s019,session_2,28,33,4
s019,session_2,29,34,4
s019,session_2,30,36,3
s019,session_2,31,43,3
s019,session_2,32,33,4
s019,session_2,33,31,4
s019,session_2,34,23,4
s019,session_2,35,21,4
s019,session_2,36,38,4
s019,session_2,37,24,3
s019,session_2,38,32,3
s019,session_2,39,27,4
s019,session_2,40,25,3
s019,session_2,41,41,3
s019,session_2,42,39,3
s019,session_2,43,23,4
s019,session_2,44,21,4
s019,session_2,45,31,4
s019,session_2,46,42,3
s019,session_2,47,29,3
s019,session_2,48,29,3
s019,session_2,49,26,4
s019,session_2,50,22,4
s019,session_2,51,26,3
s019,session_2,52,31,4
s019,session_2,53,22,4
s019,session_2,54,35,4
s019,session_2,55,42,3
s019,session_2,56,21,4
s019,session_2,57,32,3
s019,session_2,58,33,3
s019,session_2,59,36,4
s019,session_2,60,45,3
s019,session_2,61,22,4
s019,session_2,62,34,4
s019,session_2,63,32,4
s019,session_2,64,47,3
s019,session_2,65,29,3
s019,session_2,66,37,4
s019,session_2,67,27,4
s019,session_2,68,35,3
s019,session_2,69,38,3
s019,session_2,70,26,3
s019,session_2,71,21,4
s019,session_2,72,25,3
s019,session_2,73,23,4
s019,session_2,74,33,4
s019,session_2,75,24,3
s019,session_2,76,44,3
s019,session_2,77,46,4
s019,session_2,78,30,4
s019,session_2,79,39,3
s019,session_2,80,46,4
s019,session_2,81,24,2
s019,session_2,82,23,4
s019,session_2,83,43,4
s019,session_2,84,28,3
s019,session_2,85,21,4
s019,session_2,86,31,3
s019,session_2,87,28,3
s019,session_2,88,35,4
s019,session_2,89,23,4
s019,session_2,90,23,2
s019,session_2,91,37,3
s019,session_2,92,23,4
s019,session_2,93,40,4
s019,session_2,94,29,3
s019,session_2,95,41,4
s019,session_2,96,42,4
s019,session_2,97,34,4
s019,session_2,98,25,3
s019,session_2,99,35,4
s019,session_2,100,30,3
s019,session_2,101,27,3
s019,session_2,102,23,4
s019,session_2,103,32,3
s019,session_2,104,47,3
s019,session_2,105,21,4
s019,session_2,106,28,4
s019,session_2,107,26,3
s019,session_2,108,23,5
s019,session_2,109,29,3
s019,session_2,110,30,3
s019,session_2,111,41,3
s019,session_2,112,34,3
s019,session_2,113,44,3
s019,session_2,114,43,3
s019,session_2,115,23,2
s019,session_2,116,30,4
s019,session_2,117,32,4
s019,session_2,118,38,3
s019,session_2,119,23,4
s019,session_2,120,26,4
s019,session_2,121,22,4
s019,session_2,122,36,3
s019,session_2,123,23,3
s019,session_2,124,34,4
s019,session_2,125,25,4
s019,session_2,126,24,3
s019,session_2,127,23,3
s019,session_2,128,25,3
s019,session_2,129,28,3
s019,session_2,130,29,3
s019,session_2,131,21,4
s019,session_2,132,27,4
s019,session_2,133,31,3
s019,session_2,134,24,2
s019,session_2,135,23,3
s019,session_2,136,24,3
s019,session_2,137,22,4
s019,session_2,138,36,4
s019,session_2,139,42,4
s019,session_2,140,35,3
s019,session_2,141,30,2
s019,session_2,142,44,4
s019,session_2,143,23,3
s019,session_2,144,22,3
s019,session_2,145,40,3
s019,session_2,146,21,4
s019,session_2,147,27,3
s019,session_2,148,33,3
s019,session_2,149,22,4
s019,session_2,150,22,4
s019,session_2,151,26,4
s019,session_2,152,25,3
s019,session_2,153,47,4
s019,session_2,154,29,4
s019,session_2,155,34,3
s019,session_2,156,21,4
s019,session_2,157,46,3
s019,session_2,158,37,4
s019,session_2,159,33,3
s019,session_2,160,31,3
s019,session_2,161,41,4
s019,session_2,162,27,3
s019,session_2,163,26,3
s019,session_2,164,33,4
s019,session_2,165,45,3
s019,session_2,166,38,3
s019,session_2,167,28,4
s019,session_2,168,43,3
s019,session_2,169,31,4
s019,session_2,170,39,3
s019,session_2,171,33,4
s019,session_2,172,32,3
s019,session_2,173,28,3
s019,session_2,174,35,3
s019,session_2,175,23,4
s019,session_2,176,24,3
s019,session_2,177,34,3
s019,session_2,178,23,4
s019,session_2,179,25,3
s019,session_2,180,32,3
s019,session_2,181,27,3
s019,session_2,182,30,4
s019,session_2,183,21,4
s019,session_2,184,23,3
s019,session_2,185,23,4
s019,session_2,186,23,4
s019,session_2,187,29,3
s019,session_2,188,39,4
s019,session_2,189,25,3
s019,session_2,190,27,4
s019,session_2,191,35,4
s019,session_2,192,22,4
s020,session_1,1,38,3
s020,session_1,2,23,5
s020,session_1,3,25,3
s020,session_1,4,26,5
s020,session_1,5,24,5
s020,session_1,6,28,5
s020,session_1,7,32,5
s020,session_1,8,23,5
s020,session_1,9,23,1
s020,session_1,10,29,5
s020,session_1,11,30,5
s020,session_1,12,29,5
s020,session_1,13,22,5
s020,session_1,14,36,5
s020,session_1,15,30,5
s020,session_1,16,35,4
s020,session_1,17,47,5
s020,session_1,18,40,5
s020,session_1,19,43,5
s020,session_1,20,39,5
s020,session_1,21,45,5
s020,session_1,22,38,4
s020,session_1,23,46,5
s020,session_1,24,42,5
s020,session_1,25,28,5
s020,session_1,26,44,1
s020,session_1,27,23,5
s020,session_1,28,21,5
s020,session_1,29,31,5
s020,session_1,30,21,5
s020,session_1,31,34,5
s020,session_1,32,31,5
s020,session_1,33,39,4
s020,session_1,34,37,5
s020,session_1,35,23,5
s020,session_1,36,27,5
s020,session_1,37,21,5
s020,session_1,38,24,3
s020,session_1,39,22,5
s020,session_1,40,33,5
s020,session_1,41,23,5
s020,session_1,42,33,5
s020,session_1,43,34,5
s020,session_1,44,26,5
s020,session_1,45,35,3
s020,session_1,46,30,5
s020,session_1,47,27,5
s020,session_1,48,41,5
s020,session_1,49,22,5
s020,session_1,50,33,5
s020,session_1,51,22,5
s020,session_1,52,28,5
s020,session_1,53,26,5
s020,session_1,54,43,3
s020,session_1,55,25,5
s020,session_1,56,21,5
s020,session_1,57,23,5
s020,session_1,58,21,5
s020,session_1,59,42,5
s020,session_1,60,35,5
s020,session_1,61,32,3
s020,session_1,62,23,5
s020,session_1,63,26,5
s020,session_1,64,24,5
s020,session_1,65,31,5
s020,session_1,66,33,5
s020,session_1,67,27,5
s020,session_1,68,30,5
s020,session_1,69,41,5
s020,session_1,70,39,5
s020,session_1,71,25,5
s020,session_1,72,23,5
s020,session_1,73,24,5
s020,session_1,74,35,5
s020,session_1,75,47,5
s020,session_1,76,28,3
s020,session_1,77,23,5
s020,session_1,78,21,4
s020,session_1,79,29,5
s020,session_1,80,44,5
s020,session_1,81,38,5
s020,session_1,82,36,5
s020,session_1,83,22,5
s020,session_1,84,32,5
s020,session_1,85,22,5
s020,session_1,86,31,5
s020,session_1,87,29,5
s020,session_1,88,22,5
s020,session_1,89,30,4
s020,session_1,90,25,5
s020,session_1,91,27,5
s020,session_1,92,34,5
s020,session_1,93,40,5
s020,session_1,94,23,5
s020,session_1,95,45,5
s020,session_1,96,33,5
s020,session_1,97,23,5
s020,session_1,98,46,5
s020,session_1,99,35,5
s020,session_1,100,34,5
s020,session_1,101,23,5
s020,session_1,102,37,5
s020,session_1,103,42,5
s020,session_1,104,24,5
s020,session_1,105,44,5
s020,session_1,106,31,5
s020,session_1,107,23,5
s020,session_1,108,25,5
s020,session_1,109,23,5
s020,session_1,110,21,5
s020,session_1,111,35,5
s020,session_1,112,46,5
s020,session_1,113,23,5
s020,session_1,114,29,5
s020,session_1,115,29,4
s020,session_1,116,30,5
s020,session_1,117,26,5
s020,session_1,118,23,5
s020,session_1,119,22,5
s020,session_1,120,36,5
s020,session_1,121,34,3
s020,session_1,122,24,5
s020,session_1,123,28,5
s020,session_1,124,40,5
s020,session_1,125,32,5
s020,session_1,126,27,5
s020,session_1,127,41,5
s020,session_1,128,37,5
s020,session_1,129,47,5
s020,session_1,130,21,5
s020,session_1,131,23,5
s020,session_1,132,45,5
s020,session_1,133,27,5
s020,session_1,134,22,5
s020,session_1,135,32,5
s020,session_1,136,35,5
s020,session_1,137,21,3
s020,session_1,138,27,5
s020,session_1,139,21,5
s020,session_1,140,23,3
s020,session_1,141,38,4
s020,session_1,142,30,5
s020,session_1,143,32,5
s020,session_1,144,40,5
s020,session_1,145,30,5
s020,session_1,146,41,5
s020,session_1,147,36,5
s020,session_1,148,31,5
s020,session_1,149,26,5
s020,session_1,150,23,4
s020,session_1,151,29,5
s020,session_1,152,28,5
s020,session_1,153,44,5
s020,session_1,154,25,5
s020,session_1,155,47,5
s020,session_1,156,34,4
s020,session_1,157,34,5
s020,session_1,158,35,5
s020,session_1,159,34,5
s020,session_1,160,46,5
s020,session_1,161,39,5
s020,session_1,162,23,5
s020,session_1,163,24,5
s020,session_1,164,23,5
s020,session_1,165,22,5
s020,session_1,166,45,5
s020,session_1,167,32,4
s020,session_1,168,23,5
s020,session_1,169,22,5
s020,session_1,170,28,5
s020,session_1,171,29,5
s020,session_1,172,26,5
s020,session_1,173,23,5
s020,session_1,174,27,5
s020,session_1,175,31,4
s020,session_1,176,24,5
s020,session_1,177,33,5
s020,session_1,178,25,5
s020,session_1,179,28,5
s020,session_1,180,31,3
s020,session_1,181,43,4
s020,session_1,182,21,5
s020,session_1,183,37,5
s020,session_1,184,22,5
s020,session_1,185,42,5
s020,session_1,186,21,5
s020,session_1,187,43,5
s020,session_1,188,33,5
s020,session_1,189,25,5
s020,session_1,190,32,5
s020,session_1,191,26,5
s020,session_1,192,33,5
s020,session_2,1,21,5
s020,session_2,2,34,5
s020,session_2,3,22,5
s020,session_2,4,28,5
s020,session_2,5,44,5
s020,session_2,6,31,5
s020,session_2,7,38,5
s020,session_2,8,23,5
s020,session_2,9,25,3
s020,session_2,10,37,5
s020,session_2,11,36,5
s020,session_2,12,31,5
s020,session_2,13,40,5
s020,session_2,14,23,5
s020,session_2,15,30,5
s020,session_2,16,27,5
s020,session_2,17,21,5
s020,session_2,18,32,5
s020,session_2,19,29,5
s020,session_2,20,43,5
s020,session_2,21,35,5
s020,session_2,22,32,5
s020,session_2,23,24,5
s020,session_2,24,21,4
s020,session_2,25,30,5
s020,session_2,26,35,5
s020,session_2,27,45,5
s020,session_2,28,23,5
s020,session_2,29,33,5
s020,session_2,30,29,5
s020,session_2,31,27,5
s020,session_2,32,26,5
s020,session_2,33,40,5
s020,session_2,34,28,5
s020,session_2,35,26,5
s020,session_2,36,32,5
s020,session_2,37,47,5
s020,session_2,38,46,5
s020,session_2,39,23,5
s020,session_2,40,24,5
s020,session_2,41,33,5
s020,session_2,42,34,5
s020,session_2,43,23,5
s020,session_2,44,29,5
s020,session_2,45,42,5
s020,session_2,46,36,5
s020,session_2,47,39,5
s020,session_2,48,25,5
s020,session_2,49,23,5
s020,session_2,50,45,5
s020,session_2,51,23,5
s020,session_2,52,29,5
s020,session_2,53,37,5
s020,session_2,54,35,3
s020,session_2,55,23,4
s020,session_2,56,30,5
s020,session_2,57,26,5
s020,session_2,58,44,5
s020,session_2,59,38,5
s020,session_2,60,23,5
s020,session_2,61,22,5
s020,session_2,62,28,5
s020,session_2,63,23,5
s020,session_2,64,24,5
s020,session_2,65,26,5
s020,session_2,66,38,5
s020,session_2,67,23,5
s020,session_2,68,31,5
s020,session_2,69,32,5
s020,session_2,70,47,5
s020,session_2,71,33,5
s020,session_2,72,22,5
s020,session_2,73,36,5
s020,session_2,74,39,5
s020,session_2,75,23,5
s020,session_2,76,27,5
s020,session_2,77,30,5
s020,session_2,78,32,5
